village_bps_code,sanitation,popdens
3215081008,not available,946.1044522273
3215081009,not available,1159.95241149894
3215081010,not available,1782.69753954646
3215081011,not available,5558.85187499012
3215081012,not available,2357.91386259001
3215082001,not available,882.26293192619
3215082002,not available,1312.94148042553
3215082003,available,791.5373214469
3215082004,not available,819.25205666231
3215082005,not available,758.53342378874
3215082006,not available,8560.39926793104
3215082007,not available,903.64140151114
3215082008,not available,819.06318529257
3215082009,not available,1147.77264373827
3215082010,not available,10999.1097815964
3215082011,not available,1500.35413761504
3215082012,not available,1297.52143188704
3215090001,not available,1827.15979763501
3215090002,not available,1589.93208240146
3215090003,not available,12181.1180796681
3215090004,not available,1172.0015872259
3215090005,not available,2812.76539454312
3215090006,not available,2182.08495343395
3215090007,not available,2674.1275752878
3215090008,not available,1058.55853234365
3215090009,not available,928.01104348379
3215090010,not available,753.92243309785
3215090011,not available,360.83705481445
3215100001,not available,2991.25200844709
3215100002,not available,2011.55876256458
3215100003,not available,1376.45845498814
3215100004,not available,1612.68067075585
3215100005,not available,1097.57850479928
3215100006,not available,1290.48760623797
3215100007,not available,1377.55090733574
3215100008,not available,692.02069371544
3215100009,not available,1063.36054810103
3215100010,not available,952.08081200135
3215100011,not available,3158.36450622429
3215100012,not available,935.2895614719
3215100013,not available,901.13100303783
3215100014,not available,1026.3118408684
3215111001,not available,172107.186962549
3215111002,not available,1476.83108979414
3215111003,available,2352.37836471683
3215111004,not available,688.13640231944
3215111005,available,3362.21319575087
3215111006,available,1344.18967884735
3215111007,not available,1308.81687098413
3215112001,not available,7829.75669186047
3215112002,available,6341.12958103347
3215112003,not available,4346.67172434844
3215112004,not available,3927.36413576478
3215112005,not available,6086.97896603546
3215112006,not available,6532.19851536232
3215112007,available,1501.68141272158
3215112008,not available,1582.3861147227
3215113001,not available,7572.06255929298
3215113002,not available,4619.29579648799
3215113003,available,6170.04536791361
3215113004,available,4466.92689757358
3215113005,available,3267.53276804492
3215113006,available,2419.49537691471
3215113007,available,1979.9612417743
3215113008,available,2215.56049693051
3215120001,not available,1168.26689428481
3215120002,not available,1113.2807548287
3215120003,not available,6949.69638565321
3215120004,not available,1266.3595241123
3215120005,not available,1099.81399589609
3215120006,not available,1095.41847600671
3215120007,not available,1436.89169895673
3215120008,not available,1710.78077420547
3215120009,not available,1098.28673580396
3215120010,not available,1485.46705408103
3215120011,not available,1354.43919183494
3215120012,available,906.76307180785
3215120013,not available,7875.3278156682
3215130001,not available,1166.11999174687
3215130002,available,6594.79149843407
3215130003,not available,772.79297144394
3215130004,not available,364.53818419406
3215130005,not available,844.4834924843
3215130006,not available,888.97106673528
3215130007,not available,983.39839968127
3215130008,not available,600.01311180136
3215130009,available,1007.17159893295
3215130010,available,828.50564189053
3215130011,not available,1321.01869143889
3215130012,available,1042.60348573609
3215130013,not available,1350.31291393355
3215130014,not available,803.18655843624
3215140001,available,1227.24008488158
3215140002,not available,710.09846721472
3215140003,available,12108.2193270149
3215140004,not available,52.38193675186
3215140005,not available,2288.68160600053
3215140006,not available,1350.18414192583
3215140007,not available,1359.07278374919
3215140008,not available,1557.38349977528
3215140009,not available,852.62735415306
3215140010,not available,412.56616649114
3215140011,not available,1104.5666792637
3215140012,not available,1185.65326850296
3215150001,not available,4369.92877160945
3215150002,not available,1495.1444126836
3215150003,not available,2348.5999643056
3215150004,not available,939.58097177739
3215150005,not available,3409.73315723568
3215150006,not available,5692.78655613732
3215150007,not available,3327.69157480418
3215150008,not available,2324.00942635239
3215150009,not available,1878.23305713741
3215151001,not available,1887.4398729015
3215151002,not available,1539.86578531921
3215151003,not available,12581.0928148812
3215151004,not available,542.55669807056
3215151005,not available,1452.31557929487
3215151006,not available,2858.70476220561
3215151007,available,1137.82081893009
3215151008,not available,1323.90881888531
3215160001,not available,1610.62074769445
3215160006,not available,893.93740812993
3215160007,not available,19684.4305577981
3215160008,not available,827.45196453336
3215160009,not available,10517.814189666
3215160010,not available,954.46906639134
3215160011,not available,1304.04002711398
3215160012,not available,1084.5416285292
3215160015,available,10479.3057964661
3215160016,not available,893.68510952623
3215160017,not available,7687.12145507092
3215160018,not available,705.98291769488
3215161001,not available,6795.20744807786
3215161002,not available,878.50913313392
3215161003,not available,806.10044587833
3215161004,not available,4928.66172011444
3215161005,not available,863.25752632878
3215161006,not available,656.84561079992
3215161007,available,414491.475268333
3215161008,not available,853.51128219648
3215161009,available,563.43324868177
3215161010,available,698.77347338619
3215170001,not available,83693.1892713793
3215170002,not available,920.36747536204
3215170003,not available,2398.37248579689
3215170004,not available,933.71538794546
3215170005,not available,692.9177973879
3215170006,not available,427.16889892363
3215170007,not available,761.07303761729
3215170008,available,576.54439388052
3215170009,not available,472.28525220765
3215170010,available,4376.50168770867
3215170011,not available,2476.48608246588
3215180001,not available,802.63627820175
3215180002,not available,1555.9279977893
3215180003,not available,1702.14002151526
3215180004,not available,1302.60645597156
3215180005,available,1274.73947702907
3215180006,available,1053.91897966067
3215180007,not available,1116.80839189047
3215180008,available,1144.78215380766
3215180009,available,1058.54399549747
3215180010,not available,45582.7258183206
3215180011,not available,5341.81467660296
3215190001,not available,1446.21523708096
3215190002,available,1434.49032457402
3215190003,not available,19791.7105121784
3215190004,not available,1367.11677606538
3215190005,available,1249.84517128143
3215190006,not available,1014.07771202761
3215190007,available,548.08959164115
3215190008,available,2253.85443431237
3215190009,not available,1569.92198035523
3215190010,not available,6465.80121885188
3215200001,not available,657.65233779304
3215200002,not available,1472.62982327698
3215200003,not available,8685.58250683865
3215200004,not available,9079.98308167116
3215200005,not available,773.93774253751
3215200006,available,943.4978402367
3215200007,not available,6131.79993654066
3215200008,not available,1042.35282496892
3216010001,not available,3330.88426744143
3216010002,not available,3216.6302103625
3216010003,not available,2569.55177807365
3216010004,not available,4734.30670702694
3216010005,not available,3900.42426596216
3216010006,not available,7273.27571365072
3216010007,not available,7989.24171150724
3216010008,not available,6096.03486830189
3216010009,not available,4742.35947012778
3216010013,not available,8328.10802163462
3216021001,not available,2737.02994355164
3216021002,not available,7028.30516743394
3216021003,not available,5103.58968622466
3216021004,not available,3154.78827021736
3216021005,not available,1988.03578276796
3216021006,not available,1907.65115870988
3216021007,not available,45405.1146207977
3216021008,not available,29552.4149996059
3216022001,not available,15291.3042752153
3216022002,available,24656.2815898502
3216022003,available,9344.6371539921
3216022004,available,2935.89929642595
3216022005,not available,2665.02759081665
3216022006,available,46913.1318520309
3216023001,not available,4099.12986985475
3216023002,not available,5957.3208431205
3216023003,not available,4941.60624678969
3216023004,not available,2097.0124124507
3216023005,not available,69677.7624485881
3216023006,not available,35078.6196535142
3216023007,not available,7009.60946623888
3216030001,available,5609.03411430937
3216030002,not available,7124.6587010839
3216030003,not available,6479.58737918545
3216030004,not available,4573.30362621261
3216030005,not available,2557.71341020355
3216030006,not available,184898.046227777
3216030007,not available,1662.68479694254
3216031001,not available,1556.21251068548
3216031002,not available,15086.4531080691
3216031003,not available,13942.9232944865
3216031004,not available,1514.30796962918
3216031005,not available,1639.30831773911
3216031006,not available,19310.3544520179
3216041001,not available,3705.35966211154
3216041002,not available,1927.82979438868
3216041003,not available,4009.63444543027
3216041004,not available,4255.7909479856
3216041005,available,2624.12899276066
3216041006,not available,3650.19709982474
3216041007,not available,2220.10482257761
3216041008,not available,2494.92637399977
3216050002,not available,3868.61583769525
3216050003,available,4735.12484683203
3216050004,available,2998.70588868316
3216050005,available,3086.37602788395
3216050007,not available,2800.00274203414
3216050008,not available,19224.8341136612
3216050009,not available,2623.36945985027
3216061001,available,6440.44747170948
3216061002,not available,9647.82055115178
3216061003,not available,8976.29020555052
3216061004,not available,7077.36031809479
3216061005,not available,6200.94848141911
3216061006,available,4199.63595549044
3216061007,not available,9246.21627762605
3216061008,not available,10311.4929940324
3216061009,not available,10778.9963524341
3216061010,available,6477.29430252675
3216061011,available,49406.5142408668
3216062001,available,7507.01457981361
3216062002,available,2417.20099591994
3216062003,available,2355.10597434978
3216062004,not available,19504.7798809471
3216062005,not available,2542.1618
3216062006,not available,3530.54017834197
3216062007,not available,2853.8545615756
3216062008,not available,3718.55087465496
3216070006,not available,5987.43231686683
3216070013,available,106703.49676763
3216070014,not available,5427.71717201779
3216070015,available,2903.96830948871
3216070016,not available,3315.77349079306
3216070017,not available,2340.60731853429
3216070018,not available,1420.54527036567
3216071001,not available,76064.7134840996
3216071002,not available,3498.98263494916
3216071003,not available,5496.69700831802
3216071004,not available,7167.89747317779
3216071005,not available,7020.31587065834
3216071006,not available,4526.64262047096
3216071007,available,5471.4703493865
3216071008,available,7950.01143855547
3216071009,available,104112.174208259
3216071010,available,5513.96917214993
3216071011,available,6412.82061474573
3216081001,not available,11571.2073773128
3216081002,available,64637.4414429577
3216081003,not available,38332.3298441558
3216081004,not available,9398.0907878604
3216081005,not available,11928.26832628
3216081006,available,125334.712190476
3216081007,available,99057.2237965853
3216081008,not available,8858.02187215465
3216081009,not available,9748.58569203467
3216081010,available,6230.11027456472
3216082001,not available,11427.4204972561
3216082002,not available,5231.32565925622
3216082003,not available,49358.6538360594
3216082004,not available,4825.38542031033
3216082005,not available,6031.10510196038
3216082006,not available,3144.56511009541
3216082007,available,1642.99140679263
3216082008,not available,2546.93225562224
3216090001,not available,12151.78004794
3216090002,not available,10161.4716547465
3216090003,not available,7407.54660418336
3216090004,not available,3070.76811815167
3216090005,not available,2638.27162412869
3216090006,not available,233604.804282666
3216090007,not available,2784.47976978073
3216090008,not available,1701.29984425632
3216090009,not available,10656.0076582677
3216100001,not available,5009.93151214492
3216100002,not available,5259.99327478992
3216100003,not available,3999.935601197
3216100004,not available,4020.73673462692
3216100005,not available,5006.71359093354
3216100006,available,4065.31109753642
3216100007,not available,24922.0826954838
3216100008,not available,1960.88370074201
3216110003,not available,1412.62224539037
3216110004,not available,2418.19965901807
3216110005,not available,3522.31998656539
3216110006,not available,2116.1009975916
3216110007,not available,1582.08147180992
3216110008,not available,1312.41883203313
3216110009,not available,1982.75586426673
3216111001,available,9686.47061192434
3216111002,available,12960.148742386
3216111003,available,1942.03395037101
3216111004,available,1633.70125955425
3216111005,available,10950.027403973
3216111006,not available,9975.16732213954
3216111007,available,55620.1914957936
3216120001,not available,1746.75107856328
3216120002,not available,7071.43018486362
3216120003,not available,1891.79099176046
3216120004,not available,1698.00173706603
3216120005,not available,2472.18063541029
3216120006,not available,4482.32757990069
3216120007,not available,4526.17476130615
3216121001,available,1663.60230178895
3216121002,available,2750.64310287335
3216121003,available,1633.83092634844
3216121004,available,719.74829133546
3216121005,available,1381.68145987093
3216121006,available,1827.34350150014
3216121007,available,1653.19859720612
3216130001,available,1301.55172273378
3216130002,available,3268.02977689483
3216130003,available,3749.60152720054
3216130004,not available,27816.7127592459
3216130005,not available,2146.07973307617
3216130006,available,14207.2443948963
3216130007,available,15652.6575686549
3216130008,available,31107.8052626566
3216130009,not available,1891.17227830378
3216130010,available,13869.1641634691
3216130011,not available,16614.4841246596
3216130012,available,10912.3753174152
3216130013,not available,11080.9767975428
3216140001,not available,2269.12495888174
3216140002,not available,1838.40240418112
3216140003,not available,2109.96338813867
3216140004,not available,2363.11933859805
3216140005,not available,2530.60907432342
3216140006,not available,2035.68320240991
3216140007,not available,1138.84003568088
3216140008,not available,2296.566445356
3216150001,not available,5936.5028148251
3216150002,not available,8249.33424506476
3216150003,not available,6073.48342922337
3216150004,not available,4639.75101872779
3216150005,not available,5441.54763691814
3216150006,not available,9214.53700931322
3217010001,not available,5580.34364198259
3217010002,not available,1573.88403657983
3217010003,not available,2854.08705419199
3217010004,not available,2416.87479768184
3217010005,not available,8158.60201194258
3217010006,not available,5929.63645215986
3217010007,not available,3030.37931707207
3217010008,not available,5269.75527958333
3217020001,not available,93793.9861448979
3217020002,not available,3315.61215963568
3217020003,not available,7244.28791688638
3217020004,not available,5689.36262081313
3217020005,not available,25411.9405148211
3217020006,not available,4993.53257262083
3217020007,not available,939.39160888889
3217020008,not available,1182.20625853125
3217020009,not available,1087.27963764755
3217030001,not available,2377.27063970737
3217030002,not available,3001.61349153249
3217030003,available,5259.68914460863
3217030004,not available,4702.38453489396
3217030005,available,13597.7657683758
3217030006,not available,796.12375108127
3217030007,not available,1508.67906486323
3217030008,not available,1890.74002527098
3217030009,not available,2439.83634571083
3217030010,not available,1627.08209059336
3217030011,not available,1947.27000661473
3217040001,not available,928.90940295544
3217040002,available,945.87219404827
3217040003,not available,10116.6790848998
3217040004,available,1284.01919507711
3217040005,available,2314.25073937954
3217040006,not available,1241.67357661622
3217040007,not available,3724.12617372645
3217040008,available,1504.23485017974
3217040010,not available,912.4017292816
3217040018,not available,2592.40625357714
3217040019,available,747.24869075459
3217050009,not available,1731.6494741999
3217050011,not available,1809.89374517148
3217050012,not available,1476.47034001291
3217050013,not available,3594.41082688483
3217050014,not available,4928.1180144563
3217050015,not available,3113.34876120987
3217050016,not available,3347.46303135744
3217050017,not available,3565.82360770164
3217050020,not available,1829.98753019269
3217050021,not available,2320.38698766234
3217060001,not available,843.33980278142
3217060002,not available,1140.55649847994
3217060003,not available,1677.72853562225
3217060004,not available,12365.3272211904
3217060005,not available,1628.4633447472
3217060006,not available,1814.24197411324
3217060007,not available,1756.38209570021
3217060008,not available,17123.709987148
3217060009,not available,1832.86552283344
3217060010,not available,1491.9013872752
3217060011,not available,869.17856381236
3217060012,not available,1509.12472224179
3217060013,not available,1252.95738010991
3217060014,not available,10389.8719442471
3217070001,available,2521.11258246757
3217070002,not available,5200.32287783088
3217070003,available,25221.6879163461
3217070004,not available,4015.05164157825
3217070005,not available,3304.41458542391
3217070006,not available,1684.85750218221
3217070007,available,915.411466143
3217071001,not available,1159.44611375981
3217071002,not available,608.38711371105
3217071003,available,1157.15306019358
3217071004,not available,8384.98420521805
3217071005,not available,1018.30738216817
3217071006,available,8792.20514639255
3217080001,not available,9951.83740222356
3217080002,not available,9822.09719072086
3217080003,not available,9230.60873658708
3217080004,available,10912.4745692448
3217080005,not available,1770.09399673397
3217080006,not available,6552.8715146947
3217080007,not available,1621.48604073482
3217080008,not available,7594.22238475143
3217080009,not available,7264.17721532889
3217080010,available,577.07973861679
3217080011,not available,21303.1519391346
3217080012,not available,3010.46745569956
3217090001,available,3430.02478089232
3217090002,not available,1793.41306978204
3217090003,not available,36983.6291788753
3217090004,available,2824.4410898567
3217090005,not available,2108.29879575923
3217090006,available,2153.57831357005
3217090007,available,3624.13748202741
3217090008,available,741.73015895671
3217090009,not available,1141.5837394334
3217090010,available,1501.15119092163
3217100001,available,6457.27224967628
3217100002,available,5763.46072109649
3217100003,not available,6177.84544150708
3217100004,available,2224.35630988611
3217100005,not available,2765.67493196994
3217100006,available,5360.55511716456
3217100007,available,3541.42359375333
3217100008,not available,1600.08407234051
3217100009,not available,2576.70404911173
3217100010,available,11826.9939905788
3217100011,available,1191.25743430803
3217110001,not available,5333.91375466156
3217110002,not available,439622.417242307
3217110003,not available,3572.49768119555
3217110004,not available,5760.26108475022
3217110005,not available,4207.66815996176
3217110006,not available,2869.3269681074
3217110007,available,59259.5508141463
3217120001,not available,3357.31196693548
3217120002,not available,2920.18019825146
3217120003,not available,2556.35685848368
3217120004,not available,975.53510515982
3217120005,not available,3299.67058350596
3217120006,available,6788.17219089262
3217120007,not available,70006.3770152284
3217120008,not available,17893.2431357526
3217120009,not available,2896.39831397582
3217120010,not available,1364.4902063151
3217120011,not available,4142.9653
3217120012,not available,1993.98089330162
3217120013,available,948.43261878724
3217120014,not available,1013.76887505489
3217120015,not available,1417.37781980111
3217120016,not available,6440.30505742947
3217130001,not available,1836.09227180677
3217130002,not available,4530.62508346811
3217130003,not available,3353.92666505388
3217130004,not available,1834.82213145981
3217130005,not available,1320.53227067913
3217130006,not available,18719.0068273013
3217130007,not available,18805.8948024055
3217130008,not available,947.17448409204
3217140001,available,4697.56907874474
3217140002,not available,11248.8235050863
3217140003,not available,894.1607687521
3217140004,available,7080.16292795191
3217140005,not available,6865.35904084195
3217140006,available,1555.0207426176
3217140007,not available,3439.11512972921
3217140008,available,2176.53841130137
3217140009,available,1477.80683659137
3217140010,not available,791.31770957606
3217140011,available,10725.005325434
3217140012,not available,1067.66820770032
3217140013,not available,1472.85731659934
3217150001,available,1367.11194783626
3217150002,available,14065.2635284615
3217150003,available,2066.38846060516
3217150004,available,447633.646351999
3217150005,available,712.77417938815
3217150006,not available,973.94027768736
3217150007,not available,2134.34076266074
3217150008,not available,830.23855506659
3217150009,not available,1005.21134172414
3217150010,available,1273.44235179656
3217150011,not available,908.59016406662
3217150012,available,1016.54080871631
3218010001,not available,3347.45948660418
3218010002,not available,137.03900295073
3218010003,not available,3928.20119961173
3218010004,not available,23818.0349300487
3218010005,not available,23619.7845413913
3218010006,not available,1450.86797608873
3218010007,not available,1378.81142608663
3218010008,not available,1785.53121108147
3218010009,not available,11145.6746727927
3218010010,not available,1554.14702772212
3218010011,not available,1305.64190446843
3218020001,not available,1592.56286483232
3218020002,not available,1452.66915604258
3218020003,not available,2992.98054977449
3218020004,not available,28670.9212297449
3218020005,not available,4701.28667215247
3218020006,not available,294.00060773823
3218020007,not available,21355.5920569677
3218030001,not available,1166.8599617982
3218030002,not available,1228.33399555321
3218030003,not available,1675.04973890361
3218030004,not available,10013.8843086755
3218030005,not available,962.33041436271
3218030006,not available,521.03828764752
3218030007,not available,1178.25703684363
3218040001,not available,1135.80196928228
3218040002,not available,653.37504409105
3218040003,not available,764.00666809825
3218040004,not available,613.67554002232
3218040005,not available,316.41058675495
3218040006,not available,1979.23759258786
3218040007,not available,958.42195232908
3218040008,not available,2460.93395485488
3218040009,not available,81.64117058036
3218040010,not available,1376.83027923815
3218040011,not available,1453.30524924242
3218040012,not available,2059.84792882263
3218040013,not available,1309.69710992016
3218040014,not available,2183.33796687316
3218040015,not available,69.89982329004
3218050001,not available,1245.38800136424
3218050002,not available,1663.78740990868
3218050003,not available,731.30943821488
3218050004,not available,485.23674136384
3218050005,available,1104.45962158098
3218050006,not available,3481.55615291474
3218050007,not available,916.70299239657
3218050008,not available,278.20630980872
3218050009,not available,2484.45091480736
3218050010,not available,1719.60218445462
3218060001,not available,774.5475025303
3218060002,not available,1586.68174651025
3218060003,not available,1079.3736768096
3218060004,not available,4015.49006981861
3218060005,not available,437.76179355297
3218060006,not available,809.93942086917
3218060007,not available,1164.15061989036
3218070001,available,1578.21768448636
3218070002,not available,1984.00669433261
3218070003,available,1148.32041363783
3218070004,available,1242.62563138054
3218070005,available,11879.1832448663
3218070006,available,3757.03610352894
3218070007,available,46337.1505232038
3218070008,available,389.73652724749
3218080001,not available,1141.36644288012
3218080002,not available,1740.93173453294
3218080003,not available,389.55293129474
3218080004,not available,3754.78320298048
3218080005,not available,960.42434697095
3218080006,not available,593.70405720591
3218080007,not available,3973.01405228203
3218080008,not available,422.41518822216
3218080009,not available,1384.67830898257
3218090001,not available,875.00522574793
3218090002,not available,220.58116731128
3218090003,available,609.90428647128
3218090004,not available,59014.5829995575
3218090005,available,4390.01687245661
3218090006,not available,4801.66236435814
3218090007,not available,632.60970212194
3218090008,not available,1267.38420579559
3218090009,available,1105.58560490644
3218090010,available,1472.30722229868
3218090011,not available,4088.7768420793
3218090012,not available,946.71528540547
3218090013,not available,870.30177852478
3218090014,not available,648.72355971925
3218100001,not available,1058.50215110552
3218100002,not available,1502.09666282503
3218100003,not available,1191.80022117044
3218100004,not available,777.22817883612
3218100005,not available,949.45328143127006
3271010001,not available,6430.54980118939
3271010002,not available,7588.67612764011
3271010003,available,10415.4292180877
3271010004,available,8464.68072718961
3271010005,not available,4366.66286784121
3271010006,not available,4041.75310055231
3271010007,not available,5156.48070388548
3271010008,not available,8890.75355608953
3271010009,available,7061.6430979092
3271010010,not available,10590.7723849589
3271010011,available,100808.963713496
3271010012,not available,10813.4536733175
3271010013,not available,13125.1537883479
3271010014,not available,15575.5230382556
3271010015,available,12945.2000359442
3271010016,not available,12612.0856371119
3271020001,available,8737.79524561251
3271020002,available,107671.722783653
3271020003,available,12670.2116845873
3271020004,available,6373.6938088
3271020005,available,12502.1923155655
3271020006,available,14759.3321829541
3271030001,available,12985.7499928724
3271030002,available,14377.1884973147
3271030003,available,8906.39661631895
3271030004,available,5741.90813883837
3271030005,not available,7168.43497158809
3271030006,available,11998.8232557326
3271030007,available,132188.292163783
3271030008,available,12760.1811118729
3271040001,available,6167.40606136495
3271040002,available,15052.1418647321
3271040003,available,155526.709195142
3271040004,available,14889.3052642677
3271040005,available,12635.7434273618
3271040006,available,14700.8533571503
3271040007,available,15915.3502135861
3271040008,available,13239.0158308917
3271040009,available,16630.3073216828
3271040010,available,16289.2796131287
3271040011,available,14549.0613232349
3271050001,not available,15426.3219964918
3271050002,available,11777.4765472607
3271050003,not available,10977.9243857244
3271050004,not available,16190.1857668599
3271050005,not available,13675.7519903585
3271050006,not available,11003.5372855751
3271050007,not available,15705.849342774
3271050008,not available,12916.4244612864
3271050009,not available,11779.4960603166
3271050010,not available,10738.3996118694
3271050011,available,9748.38753674322
3271050012,not available,5340.72326198704
3271050013,not available,10683.5030403326
3271050014,not available,13572.8576611056
3271050015,not available,14485.4726619641
3271050016,not available,11469.9866915426
3271060001,not available,15013.2979351511
3271060002,available,14429.0841017326
3271060003,not available,14422.1339802513
3271060004,not available,12548.920364872
3271060005,available,12197.6367209964
3271060006,available,9431.06625440357
3271060007,not available,123347.576643708
3271060008,not available,13158.493811644
3271060009,available,8180.09841703319
3271060010,not available,9065.99311755609
3271060011,not available,8545.55315963439
3272010006,not available,5929.86114929283
3272010007,not available,49476.87169375
3272010008,not available,4505.43433111925
3272010009,not available,8179.44147427056
3272011001,not available,4705.42228174187
3272011002,available,4300.49514534386
3272011003,not available,6888.00381015917
3272011004,not available,4449.42073991228
3272011005,not available,5483.63984313726
3272012001,not available,36211.4025388372
3272012002,not available,4336.70626049661
3272012003,not available,5092.87299822203
3272012004,not available,5029.32356584099
3272020001,not available,10611.4475876067
3272020002,not available,7720.06594386104
3272020003,not available,9975.34160757033
3272020004,not available,10219.3777761857
3272020005,not available,13165.1659324324
3272030001,available,5876.55013937575
3272030002,not available,9696.16676039561
3272030003,not available,12576.1834090436
3272030004,not available,9229.15509246401
3272030005,not available,5449.33086769123
3272040001,not available,7195.46908005515
3272040002,not available,10285.471612237
3272040003,not available,11157.1221883035
3272040004,not available,7444.68339169503
3272050001,not available,12044.719262923
3272050002,available,13662.0627720168
3272050003,available,11241.0676843586
3272050004,not available,9892.86058181818
3272050005,available,7531.37776714542
3272050006,available,7773.12693979592
3273010001,available,10208.0716273584
3273010002,available,20805.4157211143
3273010003,available,18608.8106281399
3273010004,available,21850.8821488262
3273010005,not available,26813.9024821646
3273010006,not available,26384.9866715287
3273010007,not available,28294.1863139566
3273010008,available,23863.0058037656
3273020001,not available,21797.9909911454
3273020002,not available,23632.2658112188
3273020003,not available,27541.8865230978
3273020004,available,26994.2167438053
3273020005,not available,25841.5881966542
3273020006,available,256621.3856
3273030001,not available,30475.0109399343
3273030002,not available,27842.4457993015
3273030003,not available,253472.1615475
3273030004,available,24354.2582539078
3273030005,available,29999.9928188571
3273040001,available,21783.7818838852
3273040002,available,30342.013469908
3273040003,available,27914.4238487477
3273040004,available,30161.8475481889
3273040005,available,29216.6637549595
3273040006,available,25917.957213882
3273050001,not available,31999.7594027253
3273050002,not available,296901.638330769
3273050003,not available,27380.3481981927
3273050004,not available,25126.683174527
3273050005,not available,30015.585330561302
3273050006,available,29093.9248728179
3273060001,not available,30680.2170598878
3273060002,not available,30751.547113017
3273060003,not available,36102.2560431847
3273060004,not available,34071.4509798459
3273060005,not available,24682.9651060559
3273060006,available,34687.3172133165
3273060007,available,32170.4168371115
3273070001,not available,30535.4920888989
3273070002,not available,29099.2718973535
3273070003,not available,28799.4948108575
3273070004,not available,29536.7588317716
3273070005,available,28748.4996894623
3273070006,available,32815.8962840336
3273070007,not available,36626.6455878116
3273080001,available,14293.8344609181
3273080002,available,25972.0363300129
3273080003,available,28713.7110042706
3273080004,not available,28814.1677325463
3273090001,available,29329.601917815
3273090002,available,27755.8037333728
3273090003,available,255266.981300483
3273090004,available,28001.0069086012
3273100001,available,16680.0098254946
3273100002,not available,27514.8026923268
3273100005,not available,309343.360294405
3273100006,not available,23160.2620534613
3273101001,not available,8721.6868604616
3273101002,not available,7550.38388569052
3273101003,available,10426.0049497432
3273101004,not available,7887.93474912745
3273110003,available,83430.7049205673
3273110004,not available,13826.3772266171
3273110005,available,8521.34867342369
3273110006,available,7203.11414715835
3273111001,not available,192886.349839102
3273111002,not available,186135.370869879
3273111003,not available,9953.95211348862
3273111004,not available,14912.7457180402
3273120003,available,9019.87309101942
3273120004,available,6672.13322315605
3273120005,not available,9042.33627458953
3273120006,available,12589.580563701
3273120007,not available,8179.53478199166
3273121001,available,27222.2157058947
3273121002,available,20967.448485944198
3273121003,not available,12412.6677587766
3273121004,not available,176428.812561388
3273130001,available,23380.505028116
3273130002,available,123045.143277876
3273130003,available,19403.5119603138
3273130005,not available,22901.8857708206
3273141001,not available,24610.6403199442
3273141002,not available,23319.9062191544
3273141003,available,24927.5875032227
3273141004,available,25101.6852780346
3273142001,available,8353.44909597356
3273142002,not available,8850.4193285907
3273142003,available,7837.46130239637
3273142004,not available,7768.85559133983
3273150001,available,33451.8890114982
3273150002,available,22569.4390419014
3273150003,available,27139.7657845583
3273150004,available,29029.2431492932
3273150005,available,24778.6504622871
3273150006,available,24124.4064192224
3273160001,available,29756.2222186498
3273160002,available,31572.1573908934
3273160003,available,272644.862272173
3273160004,available,24528.5364323394
3273160005,available,2731943.79047999
3273160006,not available,28412.5816875346
3273160007,available,24501.3366743383
3273160008,available,22323.085904134
3273170001,available,31396.2483347893
3273170002,available,32674.3469288303
3273170003,not available,28152.3471763662
3273170004,not available,29748.0138007633
3273180001,available,17346.7556581665
3273180002,not available,20091.3746055118
3273180003,available,22106.1156194672
3273180004,available,27851.6481793313
3273180005,available,28459.0297558544
3273180006,available,303669.337460493
3273190001,available,24944.3689420525
3273190002,available,30055.4959995287
3273190003,available,20191.1306595611
3273190004,available,21809.5660655034
3273190005,available,14611.2679784139
3273190006,available,18185.3629284363
3273200001,available,26401.271072547
3273200002,not available,250650.981667187
3273200003,not available,22371.6542791139
3273210001,available,23643.5308729572
3273210002,available,23871.522063616
3273210003,available,223227.285746052
3273210004,available,24417.8131979704
3273210005,available,9667.29124362463
3273210006,available,17583.3789
3273220001,available,23858.2083312883
3273220002,available,24805.6639296296
3273220003,available,18625.3225228187
3273220004,available,18014.8491496515
3273230001,not available,22754.131669078
3273230002,not available,21214.5420397987
3273230003,not available,25073.6150196738
3273230004,not available,25402.7906968536
3273230005,available,245731.337712844
3273230006,not available,21676.9221192307
3273240001,available,20530.7757352144
3273240002,available,24108.6823563863
3273240003,not available,23477.5049567134
3273240004,not available,21472.3874980572
3273240005,not available,25274.6074567941
3273250001,available,8774.60426038492
3273250002,available,25738.4531427782
3273250003,available,18856.8276266666
3273250004,available,70880.2174253731
3273260001,not available,20618.4064743784
3273260002,available,9806.66922861583
3273260003,available,11771.2011552456
3274010001,available,5407.45549348581
3274010002,available,10537.147208322
3274010003,available,11730.114139191
3274010004,available,14661.2394966008
3274010005,not available,10930.3785127173
3274020001,not available,9264.82384333681
3274020002,available,19755.3765950549
3274020003,available,20110.3055976935
3274020004,available,13515.063141181
3274030001,not available,26440.0881460439
3274030002,not available,26237.5965733015
3274030003,available,21927.8168043981
3274030004,available,13639.954342619
3274040001,not available,9437.68806384661
3274040002,not available,7578.092984085
3274040003,not available,19376.0885295503
3274040004,not available,10800.8455406451
3274040005,available,8870.20365052411
3274050001,available,9660.2852731853
3274050002,not available,8684.98451142674
3274050003,not available,7991.93890931636
3274050004,not available,6248.82866663481
3275010008,not available,157174.38074745
